java.lang.Float,java.util.concurrent.CopyOnWriteArrayList<java.lang.Float>,java.util.ArrayList.set(int | java.lang.Object),ReassignmentsDepth_1,ReassignmentsDepth_2,java.util.Vector<java.lang.Integer>,ReassignmentsDepth_0,java.lang.Integer,java.util.LinkedList<java.lang.Character>,BinaryOperatorsDepth_1,BinaryOperatorsDepth_0,java.lang.Character,java.lang.Long,java.util.Stack<java.lang.Integer>,java.util.concurrent.CopyOnWriteArrayList<java.lang.Long>,java.util.Stack.get(int),LTDepth_1,LTDepth_0,java.util.LinkedList.get(int),BinaryOperatorsDepth_2,CyclomaticComplexity,java.util.Vector.set(int | java.lang.Object),java.util.Vector<java.lang.Float>,java.util.concurrent.CopyOnWriteArrayList<java.lang.Integer>,java.util.Stack.set(int | java.lang.Object),LiteralCountDepth_2,LiteralCountDepth_1,LiteralCountDepth_0,java.util.LinkedList<java.lang.Double>,ReturnType_void,ImportsUsed,java.util.concurrent.CopyOnWriteArrayList.get(int),java.util.LinkedList.set(int | java.lang.Object),java.util.LinkedList<java.lang.Float>,java.util.ArrayList.size(),java.util.Vector<java.lang.Long>,java.util.Stack<java.lang.Character>,GTDepth_2,java.util.ArrayList<java.lang.Character>,GTDepth_1,java.util.LinkedList.size(),GTDepth_0,VariableDeclarationsDepth_0,java.util.ArrayList.get(int),VariableCountDepth_0,NOTDepth_1,MethodInvocationsDepth_2,NOTDepth_0,VariableCountDepth_1,VariableDeclarationsDepth_2,VariableDeclarationsDepth_1,VariableCountDepth_2,java.util.concurrent.CopyOnWriteArrayList.size(),java.util.ArrayList<java.lang.Float>,java.lang.Double,MethodInvocationsDepth_1,MethodInvocationsDepth_0,java.util.LinkedList<java.lang.Integer>,POSTINCDepth_0,POSTINCDepth_1,java.util.ArrayList<java.lang.Double>,java.util.Stack<java.lang.Double>,java.util.Stack<java.lang.Long>,java.util.Vector<java.lang.Character>,BranchCount,java.util.concurrent.CopyOnWriteArrayList<java.lang.Character>,java.util.concurrent.CopyOnWriteArrayList.set(int | java.lang.Object),PLUSDepth_1,PLUSDepth_0,PLUSDepth_2,LoopCount,ThreadUsage,java.util.ArrayList<java.lang.Integer>,java.util.Stack<java.lang.Float>,MINUSDepth_0,java.util.Vector.size(),MINUSDepth_1,int,AssignmentsDepth_2,java.util.Stack.size(),AssignmentsDepth_1,AssignmentsDepth_0,boolean,java.util.concurrent.CopyOnWriteArrayList<java.lang.Double>,java.util.LinkedList<java.lang.Long>,java.util.ArrayList<java.lang.Long>,java.util.Vector<java.lang.Double>,java.util.Vector.get(int),Input1,Input2,EnergyUsed,Filename
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,1988,29876,0.5497121401351057,BubbleSortVector888
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,24,646,0.0,BubbleSortArrayList258
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,302,9693,0.010286595279970098,BubbleSortStack564
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,26972,8,52.277653454541,BubbleSortArrayList776
0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1988,646,36.62009964021176,BubbleSortLinkedList164
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,81987,100,0.001129691020355965,BubbleSortArrayList351
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,302,7595,0.012128469771116828,BubbleSortStack221
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,81987,386,306.4410378891631,BubbleSortArrayList259
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,21114,100,62.347087697022694,BubbleSortVector134
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,12012,7595,22.381220957165347,BubbleSortStack787
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,2743,8160,0.7798684912608526,BubbleSortStack78
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,1,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,24,37151,5.89197083739283E-5,BubbleSortVector541
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,948,0.0,BubbleSortArrayList507
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,2743,9693,0.9744902740648718,BubbleSortStack569
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,33047,100,150.63714375314063,BubbleSortVector957
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,15776,8,30.578039653083536,BubbleSortStack401
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,302,646,0.012033006509337831,BubbleSortVector652
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,1080,7132,0.17134732540235278,BubbleSortVector139
0,0,2,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,1,0,0,417,97081,0.01735872545991532,BubbleSortArrayList848
0,0,2,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,1,0,0,4798,8,1.6477631249981641,BubbleSortArrayList951
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1988,948,0.13754517093919721,BubbleSortArrayList157
0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,1,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,139,386,0.0,BubbleSortCopyOnWriteArrayList60
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,15776,8,11.630136464285506,BubbleSortArrayList13
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,302,7595,0.013488900806065456,BubbleSortVector821
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1080,948,0.03676179554148419,BubbleSortArrayList144
0,0,0,1,1,0,0,0,0,3,2,0,1,0,1,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,24,646,0.0,BubbleSortCopyOnWriteArrayList946
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,302,8,0.0,BubbleSortVector621
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,21114,646,59.53700713452744,BubbleSortVector744
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,1988,29876,0.5683966921030132,BubbleSortVector235
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,1,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,302,17224,0.012966862568927824,BubbleSortVector416
0,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,91830,0.0030758962321535306,BubbleSortArrayList233
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,4798,948,2.6212414193439604,BubbleSortStack280
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,1,0,0,0,417,386,0.33035922553054586,BubbleSortLinkedList986
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,20396,1.1621244361635115E-4,BubbleSortArrayList688
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,7132,0.4868455912977422,BubbleSortStack62
0,0,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,15776,646,13.657743166666542,BubbleSortArrayList66
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,1,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,386,0.0,BubbleSortCopyOnWriteArrayList693
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,2743,30,0.9479793383720051,BubbleSortVector774
0,0,2,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,1,0,0,19,20396,1.1484492057270308E-4,BubbleSortArrayList926
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,17224,0.561687129069777,BubbleSortStack968
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,24,100,0.0,BubbleSortArrayList694
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,19,29876,3.649696753114443E-5,BubbleSortStack231
0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,21114,386,61.662237316329566,BubbleSortVector168
1,0,2,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,4,3,1,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1988,9693,0.3074786557461606,BubbleSortArrayList491
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,302,386,0.003148979274612591,BubbleSortArrayList740
0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,1,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,2743,386,107.96959141938945,BubbleSortCopyOnWriteArrayList166
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,139,7595,0.002052481922419252,BubbleSortStack87
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,29876,0.8717113899384614,BubbleSortStack580
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,19,9693,1.3258131968504281E-5,BubbleSortVector930
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1988,30,0.473593642027071,BubbleSortStack259
0,0,2,1,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,15776,386,19.966824500000257,BubbleSortArrayList697
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,2,3,1,1,1,0,1,0,0,0,0,0,2743,17224,0.9424124487240272,BubbleSortStack455
0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,19,8,0.0,BubbleSortVector842
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,1,0,0,0,0,24,646,0.0,BubbleSortCopyOnWriteArrayList304
1,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,0,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,24,30,0.0,BubbleSortCopyOnWriteArrayList487
1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,1,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,4,19,8160,3.030962152301005E-5,BubbleSortVector464
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,1,0,4,5,2,0,0,0,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,1,4,24,948,0.0,BubbleSortVector211
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,24,8,0.0,BubbleSortStack291
0,0,0,1,1,0,0,0,1,3,2,1,0,0,0,0,1,1,4,4,5,0,0,0,0,4,3,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,19,100,0.0,BubbleSortLinkedList755
0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,26972,948,114.54956238382769,BubbleSortStack748
0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,24,29876,5.923124944338915E-5,BubbleSortStack114
0,0,0,1,1,0,0,1,0,3,2,0,0,0,0,0,1,1,0,4,5,0,0,1,0,4,3,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,0,0,2743,8,98.56546835266832,BubbleSortCopyOnWriteArrayList56
0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,4,1,1,0,4,5,0,0,0,2,4,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,6,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,0,2,3,1,1,1,0,1,0,0,0,0,0,417,100,0.01991858257776485,BubbleSortStack217
